Report Date,HINDSADDLE PRICE,HINDSADDLE CHANGE,HINDSADDLE %,HINDSADDLE WEIGHT
06/22/2012,405.5322,-0.1406,46.2434,36.0699
06/21/2012,405.6728,2.8470,46.2434,36.0699
06/20/2012,402.8258,0.0079,46.2434,36.5323
06/19/2012,402.8179,-1.4853,46.2434,36.5323
06/18/2012,404.3032,-3.1254,46.2434,36.5323
06/15/2012,407.4286,-2.5400,46.2434,36.5323
06/14/2012,409.9686,-2.2956,46.2434,36.5323
06/13/2012,412.2642,-1.3541,46.2434,36.5323
06/12/2012,413.6183,-1.0471,46.2434,36.5323
06/11/2012,414.6654,-2.1701,46.2434,36.5323
06/08/2012,416.8355,-1.9631,46.2434,36.5323
06/07/2012,418.7986,-1.7825,46.2434,36.5323
06/06/2012,420.5811,-0.4094,46.2434,36.0699
06/05/2012,420.9905,3.3211,46.2434,36.0699
06/04/2012,417.6694,1.1324,46.2434,36.0699
06/01/2012,416.5370,0.8197,46.2434,36.0699
05/31/2012,415.7173,-2.6526,46.2434,36.0699
05/30/2012,418.3699,0.9548,46.2434,36.5323
05/29/2012,417.4151,-4.0077,46.2434,36.5323
05/25/2012,421.4228,0.5717,46.2434,36.5323
05/24/2012,420.8511,0.7984,46.2434,36.5323
05/23/2012,420.0527,0.1745,46.2434,37.4571
05/22/2012,419.8782,0.5974,46.2434,37.4571
05/21/2012,419.2808,2.1291,46.2434,37.4571
05/14/2012,412.4031,0.0931,46.2434,36.5300
02/15/2012,434.4201,4.0801,46.2434,36.0700
