Report Date,CODE,CUTS,FOB PRICE,CHANGE,%CARCASS,LBS
03/23/2017,,FORESADDLE,,,,
03/23/2017,204,"RACK, 8-RIB MEDIUM",704.4433,1.1584,11.4200,8.2224
03/23/2017,209,BREAST **,137.6717,14.3427,7.7400,5.5728
03/23/2017,207,"SHOULDERS, SQ-CUT",270.5305,-1.1851,24.1700,17.4024
03/23/2017,210,FORESHANK,369.0676,-3.0053,3.4800,2.5056
03/23/2017,,NECK **,118.0662,8.9336,2.3100,1.6632
03/23/2017,,HINDSADDLE,,,,
03/23/2017,232,"LOINS, TRIMMED 4X4",523.5797,2.8611,10.9100,7.8552
03/23/2017,232E,FLANK UNTRIMMED **,43.5239,-19.4427,2.8100,2.0232
03/23/2017,233A,"LEG, TROTTER OFF",328.6510,15.0372,31.2900,22.5288
03/22/2017,,FORESADDLE,,,,
03/22/2017,204,"RACK, 8-RIB MEDIUM",703.2849,1.6542,11.4200,8.3366
03/22/2017,209,BREAST **,123.3290,0.3245,7.7400,5.6502
03/22/2017,207,"SHOULDERS, SQ-CUT",271.7156,3.7577,24.1700,17.6441
03/22/2017,210,FORESHANK,372.0729,-5.8926,3.4800,2.5404
03/22/2017,,NECK **,109.1326,-0.6159,2.3100,1.6863
03/22/2017,,HINDSADDLE,,,,
03/22/2017,232,"LOINS, TRIMMED 4X4",520.7186,7.4371,10.9100,7.9643
03/22/2017,232E,FLANK UNTRIMMED **,62.9666,-56.5147,2.8100,2.0513
03/22/2017,233A,"LEG, TROTTER OFF",313.6138,3.6479,31.2900,22.8417
03/21/2017,,FORESADDLE,,,,
03/21/2017,204,"RACK, 8-RIB MEDIUM",701.6307,3.7495,11.4200,8.3366
03/21/2017,209,BREAST **,123.0045,-4.1202,7.7400,5.6502
03/21/2017,207,"SHOULDERS, SQ-CUT",267.9579,-0.0542,24.1700,17.6441
03/21/2017,210,FORESHANK,377.9655,0.1268,3.4800,2.5404
03/21/2017,,NECK **,109.7485,-10.2834,2.3100,1.6863
03/21/2017,,HINDSADDLE,,,,
03/21/2017,232,"LOINS, TRIMMED 4X4",513.2815,2.0492,10.9100,7.9643
03/21/2017,232E,FLANK UNTRIMMED **,119.4813,0.1006,2.8100,2.0513
03/21/2017,233A,"LEG, TROTTER OFF",309.9659,0.2912,31.2900,22.8417
03/20/2017,,FORESADDLE,,,,
03/20/2017,204,"RACK, 8-RIB MEDIUM",697.8812,-3.0943,11.4200,8.3366
03/20/2017,209,BREAST **,127.1247,1.0291,7.7400,5.6502
03/20/2017,207,"SHOULDERS, SQ-CUT",268.0121,-2.6130,24.1700,17.6441
03/20/2017,210,FORESHANK,377.8387,-9.4256,3.4800,2.5404
03/20/2017,,NECK **,120.0319,4.0265,2.3100,1.6863
03/20/2017,,HINDSADDLE,,,,
03/20/2017,232,"LOINS, TRIMMED 4X4",511.2323,-0.7861,10.9100,7.9643
03/20/2017,232E,FLANK UNTRIMMED **,119.3807,-2.9301,2.8100,2.0513
03/20/2017,233A,"LEG, TROTTER OFF",309.6747,-1.0084,31.2900,22.8417
03/17/2017,,FORESADDLE,,,,
03/17/2017,204,"RACK, 8-RIB MEDIUM",700.9755,1.8326,11.4200,8.3366
03/17/2017,209,BREAST **,126.0956,4.1239,7.7400,5.6502
03/17/2017,207,"SHOULDERS, SQ-CUT",270.6251,-2.7561,24.1700,17.6441
03/17/2017,210,FORESHANK,387.2643,-7.0383,3.4800,2.5404
03/17/2017,,NECK **,116.0054,-0.2288,2.3100,1.6863
03/17/2017,,HINDSADDLE,,,,
03/17/2017,232,"LOINS, TRIMMED 4X4",512.0184,0.4287,10.9100,7.9643
03/17/2017,232E,FLANK UNTRIMMED **,122.3108,-4.2331,2.8100,2.0513
03/17/2017,233A,"LEG, TROTTER OFF",310.6831,5.4293,31.2900,22.8417
03/16/2017,,FORESADDLE,,,,
03/16/2017,204,"RACK, 8-RIB MEDIUM",699.1429,-6.0554,11.4200,8.3366
03/16/2017,209,BREAST **,121.9717,-16.9155,7.7400,5.6502
03/16/2017,207,"SHOULDERS, SQ-CUT",273.3812,1.1853,24.1700,17.6441
03/16/2017,210,FORESHANK,394.3026,4.6419,3.4800,2.5404
03/16/2017,,NECK **,116.2342,-49.1123,2.3100,1.6863
03/16/2017,,HINDSADDLE,,,,
03/16/2017,232,"LOINS, TRIMMED 4X4",511.5897,-2.5520,10.9100,7.9643
03/16/2017,232E,FLANK UNTRIMMED **,126.5439,-6.7645,2.8100,2.0513
03/16/2017,233A,"LEG, TROTTER OFF",305.2538,-10.9757,31.2900,22.8417
03/15/2017,,FORESADDLE,,,,
03/15/2017,204,"RACK, 8-RIB MEDIUM",705.1983,-1.2346,11.4200,8.3366
03/15/2017,209,BREAST **,138.8872,-1.0646,7.7400,5.6502
03/15/2017,207,"SHOULDERS, SQ-CUT",272.1959,-4.8909,24.1700,17.6441
03/15/2017,210,FORESHANK,389.6607,0.3810,3.4800,2.5404
03/15/2017,,NECK **,165.3465,14.9658,2.3100,1.6863
03/15/2017,,HINDSADDLE,,,,
03/15/2017,232,"LOINS, TRIMMED 4X4",514.1417,0.8622,10.9100,7.9643
03/15/2017,232E,FLANK UNTRIMMED **,133.3084,8.4407,2.8100,2.0513
03/15/2017,233A,"LEG, TROTTER OFF",316.2295,-3.7993,31.2900,22.8417
03/14/2017,,FORESADDLE,,,,
03/14/2017,204,"RACK, 8-RIB MEDIUM",706.4329,5.9483,11.4200,8.3366
03/14/2017,209,BREAST **,139.9518,6.0218,7.7400,5.6502
03/14/2017,207,"SHOULDERS, SQ-CUT",277.0868,-0.0883,24.1700,17.6441
03/14/2017,210,FORESHANK,389.2797,1.4123,3.4800,2.5404
03/14/2017,,NECK **,150.3807,-6.5518,2.3100,1.6863
03/14/2017,,HINDSADDLE,,,,
03/14/2017,232,"LOINS, TRIMMED 4X4",513.2795,-0.9644,10.9100,7.9643
03/14/2017,232E,FLANK UNTRIMMED **,124.8677,6.3848,2.8100,2.0513
03/14/2017,233A,"LEG, TROTTER OFF",320.0288,-0.2726,31.2900,22.8417
03/13/2017,,FORESADDLE,,,,
03/13/2017,204,"RACK, 8-RIB MEDIUM",700.4846,4.3281,11.4200,8.3366
03/13/2017,209,BREAST **,133.9300,0.5687,7.7400,5.6502
03/13/2017,207,"SHOULDERS, SQ-CUT",277.1751,4.6050,24.1700,17.6441
03/13/2017,210,FORESHANK,387.8674,9.5768,3.4800,2.5404
03/13/2017,,NECK **,156.9325,0.7396,2.3100,1.6863
03/13/2017,,HINDSADDLE,,,,
03/13/2017,232,"LOINS, TRIMMED 4X4",514.2439,-10.7240,10.9100,7.9643
03/13/2017,232E,FLANK UNTRIMMED **,118.4829,0.8093,2.8100,2.0513
03/13/2017,233A,"LEG, TROTTER OFF",320.3014,2.4109,31.2900,22.8417
03/10/2017,,FORESADDLE,,,,
03/10/2017,204,"RACK, 8-RIB MEDIUM",696.1565,1.5858,11.4200,8.3366
03/10/2017,209,BREAST **,133.3613,-1.8483,7.7400,5.6502
03/10/2017,207,"SHOULDERS, SQ-CUT",272.5701,2.8081,24.1700,17.6441
03/10/2017,210,FORESHANK,378.2906,2.7965,3.4800,2.5404
03/10/2017,,NECK **,156.1929,3.3580,2.3100,1.6863
03/10/2017,,HINDSADDLE,,,,
03/10/2017,232,"LOINS, TRIMMED 4X4",524.9679,-2.7045,10.9100,7.9643
03/10/2017,232E,FLANK UNTRIMMED **,117.6736,4.3634,2.8100,2.0513
03/10/2017,233A,"LEG, TROTTER OFF",317.8905,-8.7148,31.2900,22.8417
03/09/2017,,FORESADDLE,,,,
03/09/2017,204,"RACK, 8-RIB MEDIUM",694.5707,4.3814,11.4200,8.3366
03/09/2017,209,BREAST **,135.2096,-4.1851,7.7400,5.6502
03/09/2017,207,"SHOULDERS, SQ-CUT",269.7620,-1.0505,24.1700,17.6441
03/09/2017,210,FORESHANK,375.4941,-6.6243,3.4800,2.5404
03/09/2017,,NECK **,152.8349,7.3813,2.3100,1.6863
03/09/2017,,HINDSADDLE,,,,
03/09/2017,232,"LOINS, TRIMMED 4X4",527.6724,0.2193,10.9100,7.9643
03/09/2017,232E,FLANK UNTRIMMED **,113.3102,57.6082,2.8100,2.0513
03/09/2017,233A,"LEG, TROTTER OFF",326.6053,-1.3167,31.2900,22.8417
03/08/2017,,FORESADDLE,,,,
03/08/2017,204,"RACK, 8-RIB MEDIUM",690.1893,3.0474,11.4200,8.1082
03/08/2017,209,BREAST **,139.3947,17.1544,7.7400,5.4954
03/08/2017,207,"SHOULDERS, SQ-CUT",270.8125,-0.7331,24.1700,17.1607
03/08/2017,210,FORESHANK,382.1184,-3.1903,3.4800,2.4708
03/08/2017,,NECK **,145.4536,7.4349,2.3100,1.6401
03/08/2017,,HINDSADDLE,,,,
03/08/2017,232,"LOINS, TRIMMED 4X4",527.4531,0.9781,10.9100,7.7461
03/08/2017,232E,FLANK UNTRIMMED **,55.7020,7.5275,2.8100,1.9951
03/08/2017,233A,"LEG, TROTTER OFF",327.9220,-17.3581,31.2900,22.2159
03/07/2017,,FORESADDLE,,,,
03/07/2017,204,"RACK, 8-RIB MEDIUM",687.1419,-6.2884,11.4200,8.1082
03/07/2017,209,BREAST **,122.2403,-2.6068,7.7400,5.4954
03/07/2017,207,"SHOULDERS, SQ-CUT",271.5456,0.6976,24.1700,17.1607
03/07/2017,210,FORESHANK,385.3087,-1.3522,3.4800,2.4708
03/07/2017,,NECK **,138.0187,1.7326,2.3100,1.6401
03/07/2017,,HINDSADDLE,,,,
03/07/2017,232,"LOINS, TRIMMED 4X4",526.4750,-0.0007,10.9100,7.7461
03/07/2017,232E,FLANK UNTRIMMED **,48.1745,2.1055,2.8100,1.9951
03/07/2017,233A,"LEG, TROTTER OFF",345.2801,2.9454,31.2900,22.2159
03/06/2017,,FORESADDLE,,,,
03/06/2017,204,"RACK, 8-RIB MEDIUM",693.4303,-3.3135,11.4200,8.1082
03/06/2017,209,BREAST **,124.8471,-2.5868,7.7400,5.4954
03/06/2017,207,"SHOULDERS, SQ-CUT",270.8480,-5.8728,24.1700,17.1607
03/06/2017,210,FORESHANK,386.6609,-4.4364,3.4800,2.4708
03/06/2017,,NECK **,136.2861,-8.0440,2.3100,1.6401
03/06/2017,,HINDSADDLE,,,,
03/06/2017,232,"LOINS, TRIMMED 4X4",526.4757,1.5083,10.9100,7.7461
03/06/2017,232E,FLANK UNTRIMMED **,46.0690,2.1858,2.8100,1.9951
03/06/2017,233A,"LEG, TROTTER OFF",342.3347,32.1086,31.2900,22.2159
03/03/2017,,FORESADDLE,,,,
03/03/2017,204,"RACK, 8-RIB MEDIUM",696.7438,1.7015,11.4200,8.1082
03/03/2017,209,BREAST **,127.4339,0.2749,7.7400,5.4954
03/03/2017,207,"SHOULDERS, SQ-CUT",276.7208,2.5272,24.1700,17.1607
03/03/2017,210,FORESHANK,391.0973,10.5477,3.4800,2.4708
03/03/2017,,NECK **,144.3301,-3.2819,2.3100,1.6401
03/03/2017,,HINDSADDLE,,,,
03/03/2017,232,"LOINS, TRIMMED 4X4",524.9674,5.7012,10.9100,7.7461
03/03/2017,232E,FLANK UNTRIMMED **,43.8832,-0.7062,2.8100,1.9951
03/03/2017,233A,"LEG, TROTTER OFF",310.2261,-1.3900,31.2900,22.2159
03/02/2017,,FORESADDLE,,,,
03/02/2017,204,"RACK, 8-RIB MEDIUM",695.0423,-1.2175,11.4200,8.1082
03/02/2017,209,BREAST **,127.1590,-4.5316,7.7400,5.4954
03/02/2017,207,"SHOULDERS, SQ-CUT",274.1936,1.1524,24.1700,17.1607
03/02/2017,210,FORESHANK,380.5496,-1.5180,3.4800,2.4708
03/02/2017,,NECK **,147.6120,-3.5574,2.3100,1.6401
03/02/2017,,HINDSADDLE,,,,
03/02/2017,232,"LOINS, TRIMMED 4X4",519.2662,2.4137,10.9100,7.7461
03/02/2017,232E,FLANK UNTRIMMED **,44.5894,-38.7163,2.8100,1.9951
03/02/2017,233A,"LEG, TROTTER OFF",311.6161,1.1448,31.2900,22.2159
03/01/2017,,FORESADDLE,,,,
03/01/2017,204,"RACK, 8-RIB MEDIUM",696.2598,-6.5762,11.4200,8.2224
03/01/2017,209,BREAST **,131.6906,-1.7105,7.7400,5.5728
03/01/2017,207,"SHOULDERS, SQ-CUT",273.0412,-3.2336,24.1700,17.4024
03/01/2017,210,FORESHANK,382.0676,-0.0489,3.4800,2.5056
03/01/2017,,NECK **,151.1694,-22.0103,2.3100,1.6632
03/01/2017,,HINDSADDLE,,,,
03/01/2017,232,"LOINS, TRIMMED 4X4",516.8525,-5.2316,10.9100,7.8552
03/01/2017,232E,FLANK UNTRIMMED **,83.3057,-36.2716,2.8100,2.0232
03/01/2017,233A,"LEG, TROTTER OFF",310.4713,0.2443,31.2900,22.5288
02/28/2017,,FORESADDLE,,,,
02/28/2017,204,"RACK, 8-RIB MEDIUM",702.8360,7.3882,11.4200,8.2224
02/28/2017,209,BREAST **,133.4011,-2.3635,7.7400,5.5728
02/28/2017,207,"SHOULDERS, SQ-CUT",276.2748,5.2309,24.1700,17.4024
02/28/2017,210,FORESHANK,382.1165,18.4990,3.4800,2.5056
02/28/2017,,NECK **,173.1797,0.2120,2.3100,1.6632
02/28/2017,,HINDSADDLE,,,,
02/28/2017,232,"LOINS, TRIMMED 4X4",522.0841,12.7244,10.9100,7.8552
02/28/2017,232E,FLANK UNTRIMMED **,119.5773,0.0630,2.8100,2.0232
02/28/2017,233A,"LEG, TROTTER OFF",310.2270,0.1676,31.2900,22.5288
02/27/2017,,FORESADDLE,,,,
02/27/2017,204,"RACK, 8-RIB MEDIUM",695.4478,-3.8615,11.4200,8.2224
02/27/2017,209,BREAST **,135.7646,3.6528,7.7400,5.5728
02/27/2017,207,"SHOULDERS, SQ-CUT",271.0439,-1.1916,24.1700,17.4024
02/27/2017,210,FORESHANK,363.6175,-3.0273,3.4800,2.5056
02/27/2017,,NECK **,172.9677,2.4216,2.3100,1.6632
02/27/2017,,HINDSADDLE,,,,
02/27/2017,232,"LOINS, TRIMMED 4X4",509.3597,11.3401,10.9100,7.8552
02/27/2017,232E,FLANK UNTRIMMED **,119.5143,-8.0014,2.8100,2.0232
02/27/2017,233A,"LEG, TROTTER OFF",310.0594,-21.8013,31.2900,22.5288
02/24/2017,,FORESADDLE,,,,
02/24/2017,204,"RACK, 8-RIB MEDIUM",699.3093,4.8178,11.4200,8.2224
02/24/2017,209,BREAST **,132.1118,-0.2525,7.7400,5.5728
02/24/2017,207,"SHOULDERS, SQ-CUT",272.2355,-1.4979,24.1700,17.4024
02/24/2017,210,FORESHANK,366.6448,-15.3689,3.4800,2.5056
02/24/2017,,NECK **,170.5461,22.8503,2.3100,1.6632
02/24/2017,,HINDSADDLE,,,,
02/24/2017,232,"LOINS, TRIMMED 4X4",498.0196,-0.8260,10.9100,7.8552
02/24/2017,232E,FLANK UNTRIMMED **,127.5157,-5.4214,2.8100,2.0232
02/24/2017,233A,"LEG, TROTTER OFF",331.8607,-1.6223,31.2900,22.5288
02/23/2017,,FORESADDLE,,,,
02/23/2017,204,"RACK, 8-RIB MEDIUM",694.4915,-1.1104,11.4200,8.2224
02/23/2017,209,BREAST **,132.3643,14.9021,7.7400,5.5728
02/23/2017,207,"SHOULDERS, SQ-CUT",273.7334,-1.1326,24.1700,17.4024
02/23/2017,210,FORESHANK,382.0137,6.7782,3.4800,2.5056
02/23/2017,,NECK **,147.6958,20.7009,2.3100,1.6632
02/23/2017,,HINDSADDLE,,,,
02/23/2017,232,"LOINS, TRIMMED 4X4",498.8456,-6.0918,10.9100,7.8552
02/23/2017,232E,FLANK UNTRIMMED **,132.9371,-1.2976,2.8100,2.0232
02/23/2017,233A,"LEG, TROTTER OFF",333.4830,0.9672,31.2900,22.5288
02/22/2017,,FORESADDLE,,,,
02/22/2017,204,"RACK, 8-RIB MEDIUM",695.6019,8.9962,11.4200,8.1082
02/22/2017,209,BREAST **,117.4622,-10.7412,7.7400,5.4954
02/22/2017,207,"SHOULDERS, SQ-CUT",274.8660,0.9704,24.1700,17.1607
02/22/2017,210,FORESHANK,375.2355,-3.9447,3.4800,2.4708
02/22/2017,,NECK **,126.9949,-1.9839,2.3100,1.6401
02/22/2017,,HINDSADDLE,,,,
02/22/2017,232,"LOINS, TRIMMED 4X4",504.9374,2.5324,10.9100,7.7461
02/22/2017,232E,FLANK UNTRIMMED **,134.2347,-4.1050,2.8100,1.9951
02/22/2017,233A,"LEG, TROTTER OFF",332.5158,-5.8260,31.2900,22.2159
02/21/2017,,FORESADDLE,,,,
02/21/2017,204,"RACK, 8-RIB MEDIUM",686.6057,-6.1456,11.4200,8.1082
02/21/2017,209,BREAST **,128.2034,-20.0409,7.7400,5.4954
02/21/2017,207,"SHOULDERS, SQ-CUT",273.8956,-5.9504,24.1700,17.1607
02/21/2017,210,FORESHANK,379.1802,-18.6966,3.4800,2.4708
02/21/2017,,NECK **,128.9788,1.7179,2.3100,1.6401
02/21/2017,,HINDSADDLE,,,,
02/21/2017,232,"LOINS, TRIMMED 4X4",502.4050,-11.5635,10.9100,7.7461
02/21/2017,232E,FLANK UNTRIMMED **,138.3397,4.7072,2.8100,1.9951
02/21/2017,233A,"LEG, TROTTER OFF",338.3418,-3.2727,31.2900,22.2159
02/20/2017,,FORESADDLE,,,,
02/20/2017,204,"RACK, 8-RIB MEDIUM",692.7513,2.7058,11.4200,8.1082
02/20/2017,209,BREAST **,148.2443,28.3186,7.7400,5.4954
02/20/2017,207,"SHOULDERS, SQ-CUT",279.8460,-0.3322,24.1700,17.1607
02/20/2017,210,FORESHANK,397.8768,6.8342,3.4800,2.4708
02/20/2017,,NECK **,127.2609,-0.5259,2.3100,1.6401
02/20/2017,,HINDSADDLE,,,,
02/20/2017,232,"LOINS, TRIMMED 4X4",513.9685,-10.9312,10.9100,7.7461
02/20/2017,232E,FLANK UNTRIMMED **,133.6325,7.2170,2.8100,1.9951
02/20/2017,233A,"LEG, TROTTER OFF",341.6145,4.5220,31.2900,22.2159
02/17/2017,,FORESADDLE,,,,
02/17/2017,204,"RACK, 8-RIB MEDIUM",690.0455,-2.8525,11.4200,8.1082
02/17/2017,209,BREAST **,119.9257,-0.7573,7.7400,5.4954
02/17/2017,207,"SHOULDERS, SQ-CUT",280.1782,-0.5610,24.1700,17.1607
02/17/2017,210,FORESHANK,391.0426,8.9802,3.4800,2.4708
02/17/2017,,NECK **,127.7868,-1.4023,2.3100,1.6401
02/17/2017,,HINDSADDLE,,,,
02/17/2017,232,"LOINS, TRIMMED 4X4",524.8997,-2.5388,10.9100,7.7461
02/17/2017,232E,FLANK UNTRIMMED **,126.4155,-1.3276,2.8100,1.9951
02/17/2017,233A,"LEG, TROTTER OFF",337.0925,2.5700,31.2900,22.2159
02/16/2017,,FORESADDLE,,,,
02/16/2017,204,"RACK, 8-RIB MEDIUM",692.8980,1.2830,11.4200,7.9940
02/16/2017,209,BREAST **,120.6830,-10.6754,7.7400,5.4180
02/16/2017,207,"SHOULDERS, SQ-CUT",280.7392,2.6011,24.1700,16.9190
02/16/2017,210,FORESHANK,382.0624,2.2682,3.4800,2.4360
02/16/2017,,NECK **,129.1891,-37.4462,2.3100,1.6170
02/16/2017,,HINDSADDLE,,,,
02/16/2017,232,"LOINS, TRIMMED 4X4",527.4385,0.6599,10.9100,7.6370
02/16/2017,232E,FLANK UNTRIMMED **,127.7431,3.4235,2.8100,1.9670
02/16/2017,233A,"LEG, TROTTER OFF",334.5225,-5.8304,31.2900,21.9030
02/15/2017,,FORESADDLE,,,,
02/15/2017,204,"RACK, 8-RIB MEDIUM",691.6150,-4.1505,11.4200,7.9940
02/15/2017,209,BREAST **,131.3584,1.6967,7.7400,5.4180
02/15/2017,207,"SHOULDERS, SQ-CUT",278.1381,1.6637,24.1700,16.9190
02/15/2017,210,FORESHANK,379.7942,2.3438,3.4800,2.4360
02/15/2017,,NECK **,166.6353,6.3135,2.3100,1.6170
02/15/2017,,HINDSADDLE,,,,
02/15/2017,232,"LOINS, TRIMMED 4X4",526.7786,-6.3250,10.9100,7.6370
02/15/2017,232E,FLANK UNTRIMMED **,124.3196,3.9684,2.8100,1.9670
02/15/2017,233A,"LEG, TROTTER OFF",340.3529,0.4758,31.2900,21.9030
02/14/2017,,FORESADDLE,,,,
02/14/2017,204,"RACK, 8-RIB MEDIUM",695.7655,-2.7673,11.4200,7.9940
02/14/2017,209,BREAST **,129.6617,-4.4393,7.7400,5.4180
02/14/2017,207,"SHOULDERS, SQ-CUT",276.4744,-2.6959,24.1700,16.9190
02/14/2017,210,FORESHANK,377.4504,0.4618,3.4800,2.4360
02/14/2017,,NECK **,160.3218,0.7389,2.3100,1.6170
02/14/2017,,HINDSADDLE,,,,
02/14/2017,232,"LOINS, TRIMMED 4X4",533.1036,-1.6989,10.9100,7.6370
02/14/2017,232E,FLANK UNTRIMMED **,120.3512,68.9893,2.8100,1.9670
02/14/2017,233A,"LEG, TROTTER OFF",339.8771,2.2823,31.2900,21.9030
02/13/2017,,FORESADDLE,,,,
02/13/2017,204,"RACK, 8-RIB MEDIUM",698.5328,-0.2786,11.4200,7.9940
02/13/2017,209,BREAST **,134.1010,-23.7491,7.7400,5.4180
02/13/2017,207,"SHOULDERS, SQ-CUT",279.1703,1.5001,24.1700,16.9190
02/13/2017,210,FORESHANK,376.9886,0.0667,3.4800,2.4360
02/13/2017,,NECK **,159.5829,-0.6714,2.3100,1.6170
02/13/2017,,HINDSADDLE,,,,
02/13/2017,232,"LOINS, TRIMMED 4X4",534.8025,6.9015,10.9100,7.6370
02/13/2017,232E,FLANK UNTRIMMED **,51.3619,1.1822,2.8100,1.9670
02/13/2017,233A,"LEG, TROTTER OFF",337.5948,16.9690,31.2900,21.9030
02/10/2017,,FORESADDLE,,,,
02/10/2017,204,"RACK, 8-RIB MEDIUM",698.8114,-6.6946,11.4200,7.9940
02/10/2017,209,BREAST **,157.8501,-12.9890,7.7400,5.4180
02/10/2017,207,"SHOULDERS, SQ-CUT",277.6702,-3.1436,24.1700,16.9190
02/10/2017,210,FORESHANK,376.9219,-12.9261,3.4800,2.4360
02/10/2017,,NECK **,160.2543,-0.6163,2.3100,1.6170
02/10/2017,,HINDSADDLE,,,,
02/10/2017,232,"LOINS, TRIMMED 4X4",527.9010,0.4327,10.9100,7.6370
02/10/2017,232E,FLANK UNTRIMMED **,50.1797,0.7680,2.8100,1.9670
02/10/2017,233A,"LEG, TROTTER OFF",320.6258,-1.3404,31.2900,21.9030
02/09/2017,,FORESADDLE,,,,
02/09/2017,204,"RACK, 8-RIB MEDIUM",705.5060,3.2387,11.4200,7.9940
02/09/2017,209,BREAST **,170.8391,16.3423,7.7400,5.4180
02/09/2017,207,"SHOULDERS, SQ-CUT",280.8138,-0.7412,24.1700,16.9190
02/09/2017,210,FORESHANK,389.8480,3.1415,3.4800,2.4360
02/09/2017,,NECK **,160.8706,-3.4857,2.3100,1.6170
02/09/2017,,HINDSADDLE,,,,
02/09/2017,232,"LOINS, TRIMMED 4X4",527.4683,-4.5255,10.9100,7.6370
02/09/2017,232E,FLANK UNTRIMMED **,49.4117,8.1422,2.8100,1.9670
02/09/2017,233A,"LEG, TROTTER OFF",321.9662,0.6602,31.2900,21.9030
02/08/2017,,FORESADDLE,,,,
02/08/2017,204,"RACK, 8-RIB MEDIUM",702.2673,-2.0285,11.4200,8.2224
02/08/2017,209,BREAST **,154.4968,15.2697,7.7400,5.5728
02/08/2017,207,"SHOULDERS, SQ-CUT",281.5550,-0.3063,24.1700,17.4024
02/08/2017,210,FORESHANK,386.7065,2.2237,3.4800,2.5056
02/08/2017,,NECK **,164.3563,-1.9678,2.3100,1.6632
02/08/2017,,HINDSADDLE,,,,
02/08/2017,232,"LOINS, TRIMMED 4X4",531.9938,9.1802,10.9100,7.8552
02/08/2017,232E,FLANK UNTRIMMED **,41.2695,2.2329,2.8100,2.0232
02/08/2017,233A,"LEG, TROTTER OFF",321.3060,-1.3366,31.2900,22.5288
02/07/2017,,FORESADDLE,,,,
02/07/2017,204,"RACK, 8-RIB MEDIUM",704.2958,-1.3321,11.4200,8.2224
02/07/2017,209,BREAST **,139.2271,-3.9989,7.7400,5.5728
02/07/2017,207,"SHOULDERS, SQ-CUT",281.8613,-0.3282,24.1700,17.4024
02/07/2017,210,FORESHANK,384.4828,-0.0034,3.4800,2.5056
02/07/2017,,NECK **,166.3241,19.6189,2.3100,1.6632
02/07/2017,,HINDSADDLE,,,,
02/07/2017,232,"LOINS, TRIMMED 4X4",522.8136,-0.0683,10.9100,7.8552
02/07/2017,232E,FLANK UNTRIMMED **,39.0366,-89.7441,2.8100,2.0232
02/07/2017,233A,"LEG, TROTTER OFF",322.6426,4.3362,31.2900,22.5288
02/06/2017,,FORESADDLE,,,,
02/06/2017,204,"RACK, 8-RIB MEDIUM",705.6279,-0.7133,11.4200,8.2224
02/06/2017,209,BREAST **,143.2260,5.8419,7.7400,5.5728
02/06/2017,207,"SHOULDERS, SQ-CUT",282.1895,-3.8755,24.1700,17.4024
02/06/2017,210,FORESHANK,384.4862,2.1125,3.4800,2.5056
02/06/2017,,NECK **,146.7052,-0.2326,2.3100,1.6632
02/06/2017,,HINDSADDLE,,,,
02/06/2017,232,"LOINS, TRIMMED 4X4",522.8819,-7.0878,10.9100,7.8552
02/06/2017,232E,FLANK UNTRIMMED **,128.7807,2.6926,2.8100,2.0232
02/06/2017,233A,"LEG, TROTTER OFF",318.3064,-27.7783,31.2900,22.5288
02/03/2017,,FORESADDLE,,,,
02/03/2017,204,"RACK, 8-RIB MEDIUM",706.3412,0.7038,11.4200,8.2224
02/03/2017,209,BREAST **,137.3841,-0.5069,7.7400,5.5728
02/03/2017,207,"SHOULDERS, SQ-CUT",286.0650,-1.4033,24.1700,17.4024
02/03/2017,210,FORESHANK,382.3737,2.8951,3.4800,2.5056
02/03/2017,,NECK **,146.9378,22.9560,2.3100,1.6632
02/03/2017,,HINDSADDLE,,,,
02/03/2017,232,"LOINS, TRIMMED 4X4",529.9697,-0.3863,10.9100,7.8552
02/03/2017,232E,FLANK UNTRIMMED **,126.0881,8.6209,2.8100,2.0232
02/03/2017,233A,"LEG, TROTTER OFF",346.0847,0.3264,31.2900,22.5288
02/02/2017,,FORESADDLE,,,,
02/02/2017,204,"RACK, 8-RIB MEDIUM",705.6374,-1.8431,11.4200,8.2224
02/02/2017,209,BREAST **,137.8910,-5.2708,7.7400,5.5728
02/02/2017,207,"SHOULDERS, SQ-CUT",287.4683,-0.0842,24.1700,17.4024
02/02/2017,210,FORESHANK,379.4786,2.1384,3.4800,2.5056
02/02/2017,,NECK **,123.9818,1.7333,2.3100,1.6632
02/02/2017,,HINDSADDLE,,,,
02/02/2017,232,"LOINS, TRIMMED 4X4",530.3560,4.3370,10.9100,7.8552
02/02/2017,232E,FLANK UNTRIMMED **,117.4672,43.0648,2.8100,2.0232
02/02/2017,233A,"LEG, TROTTER OFF",345.7583,-0.5154,31.2900,22.5288
02/01/2017,,FORESADDLE,,,,
02/01/2017,204,"RACK, 8-RIB MEDIUM",707.4805,3.4085,11.4200,8.1082
02/01/2017,209,BREAST **,143.1618,-19.0973,7.7400,5.4954
02/01/2017,207,"SHOULDERS, SQ-CUT",287.5525,-0.8701,24.1700,17.1607
02/01/2017,210,FORESHANK,377.3402,-4.0590,3.4800,2.4708
02/01/2017,,NECK **,122.2485,1.2390,2.3100,1.6401
02/01/2017,,HINDSADDLE,,,,
02/01/2017,232,"LOINS, TRIMMED 4X4",526.0190,-7.1634,10.9100,7.7461
02/01/2017,232E,FLANK UNTRIMMED **,74.4024,15.5710,2.8100,1.9951
02/01/2017,233A,"LEG, TROTTER OFF",346.2737,2.6739,31.2900,22.2159
01/31/2017,,FORESADDLE,,,,
